mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nb__alpha,param_smote__k_neighbors,param_smote__sampling_strategy,param_tfidf__max_features,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.37400002479553224,0.00543080947086462,0.027507686614990236,0.001741239636346276,1.5,10,all,1000,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4720166802000799,0.4606124800728678,0.4117087340696114,0.42395848651048806,0.4129754027513206,0.43625435672087354,0.025170807167620695,516
0.0838712215423584,0.007232588731314107,0.012169885635375976,0.0012303791263038276,1.5,10,all,2000,"(1, 1)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.4657114073785697,0.508063185212192,0.450470329622614,0.45491579410521277,0.48955703167967524,0.4737435495996528,0.021856559920492596,112
0.20153961181640626,0.009538521301202548,0.021729373931884767,0.0024239079617774007,1.5,10,all,2000,"(1, 2)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.45794058934560333,0.5238940513188863,0.4180185866760238,0.44649431489083136,0.42383246747755643,0.45403600194178023,0.03784647303435351,290
0.3472572326660156,0.007743509320675806,0.028543472290039062,0.0021534700524751824,1.5,10,all,2000,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.4878922941136704,0.5093977770199295,0.42003807965537515,0.4127139517680091,0.4115467501157493,0.4483177705345467,0.04175258286235856,391
0.07896728515625,0.0012535153894263876,0.010554742813110352,0.0006045850916465596,1.5,10,all,3000,"(1, 1)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.44320003128663094,0.541266756163711,0.4395841889225473,0.5155786425016509,0.4615077744574394,0.4802274786663959,0.040862781031730556,53
0.20315041542053222,0.004077960667856464,0.01951150894165039,0.0006647492983332011,1.5,10,all,3000,"(1, 2)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.47687334871545006,0.5263418856323157,0.43144344367160936,0.43520294478612975,0.4505560221901006,0.4640835289991211,0.034991825371595765,216
0.3510028839111328,0.005791921446175068,0.028001832962036132,0.001437068616636716,1.5,10,all,3000,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.45498385109474737,0.510272242967925,0.41334431686909534,0.4302188070438908,0.43820212445224593,0.4494042684855809,0.03325637422189388,373
0.07820625305175781,0.0012201681995317203,0.011130714416503906,0.0007405264578688541,1.5,10,all,,"(1, 1)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.45044485428042796,0.5463623550093097,0.4289191978650013,0.5374332959784478,0.4548633800075863,0.4836046166281546,0.04848130360056923,25
0.23197598457336427,0.0030933431028645746,0.022675418853759767,0.0009464101773656297,1.5,10,all,,"(1, 2)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.47260943486892154,0.5462941247062909,0.4450244835607593,0.4888949381387155,0.44963173473561685,0.4804909432020608,0.03653208044238058,47
0.42402963638305663,0.006698513648784862,0.03275728225708008,0.0011982515228134158,1.5,10,all,,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.4624196148723301,0.53874715477902,0.4444211738491935,0.4401680091547402,0.4619125258556602,0.46953369570218884,0.03575521666410025,156
0.04406414031982422,0.0007772555467497174,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",1000,"(1, 1)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.16493401527404786,0.005021943251236007,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",1000,"(1, 2)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.31728057861328124,0.005672258727304806,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",1000,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.04427757263183594,0.0014940206763683318,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",2000,"(1, 1)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.159321928024292,0.004011285094851412,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",2000,"(1, 2)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.31479678153991697,0.004551856473728593,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",2000,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.04291300773620606,0.0005729873469032877,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",3000,"(1, 1)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.16155662536621093,0.0032596008391607032,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",3000,"(1, 2)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.3160711765289307,0.0035501181748223303,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",3000,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.04356794357299805,0.0012064814387939837,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",,"(1, 1)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.17065720558166503,0.006502801193585236,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",,"(1, 2)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.32096476554870607,0.00820063459108621,0.0,0.0,1.5,10,"{1: 1000, 0: 500}",,"(1, 3)","{'nb__alpha': 1.5, 'smote__k_neighbors': 10, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.07160735130310059,0.0016778711933860397,0.011357975006103516,0.0006658042833725235,2.0,3,auto,1000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.45868317299650196,0.5108330674856577,0.46433608223825973,0.4947054285927327,0.4522805897365084,0.47616766820993217,0.022634597343114567,92
0.19770469665527343,0.020960807173086887,0.0198028564453125,0.0016291417079500263,2.0,3,auto,1000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.4778166886654367,0.45412992987228695,0.4212287343831861,0.4608962047936635,0.4279823568446557,0.4484107829118457,0.021021351281533877,389
0.35165228843688967,0.005886736841501546,0.02680344581604004,0.0014567089967698228,2.0,3,auto,1000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4872011572091124,0.46406824863413515,0.4125832320024897,0.41756315420571866,0.41591151850415714,0.43946546211112264,0.0304668585115758,486
0.07660212516784667,0.00608376402349684,0.01142416000366211,0.0006878259664440812,2.0,3,auto,2000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.4735277197304349,0.5160124178257468,0.45836793552205135,0.4908956875160655,0.4630923339975662,0.480379218918373,0.021026635509655067,49
0.19203433990478516,0.0017795158961213667,0.018946027755737303,0.0009771874572904631,2.0,3,auto,2000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.48276924061287346,0.5173758419832886,0.4395231243958196,0.49388645767595185,0.42874311873447013,0.4724595566804807,0.033403023434378676,128
0.35520405769348146,0.010829203214949836,0.028537464141845704,0.0007085505334360026,2.0,3,auto,2000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.4683569100240723,0.5098469465867461,0.4447219252740411,0.42592649458812243,0.42073719013228605,0.4539178933210536,0.032574798535049854,296
0.07468376159667969,0.0014236234182735707,0.010773611068725587,0.0009209008450970611,2.0,3,auto,3000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.4505908934847851,0.5461298124973555,0.440669953483382,0.46104415308138974,0.45280913871542583,0.4702487902524677,0.03849191296377688,144
0.22256970405578613,0.027077401259434596,0.021040582656860353,0.0016870928155619102,2.0,3,auto,3000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.48583856270802384,0.5156871790856654,0.48092101205329807,0.4477870691603975,0.4489553962495742,0.47583784385139183,0.02539029123527803,98
0.3880179405212402,0.03515819474966254,0.02992534637451172,0.00282403636937125,2.0,3,auto,3000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.4725296591096121,0.5055309136860615,0.42829313052133966,0.4933845737567284,0.44529618182269676,0.46900689177928767,0.02884612128837464,166
0.09760866165161133,0.00571598715613152,0.012481117248535156,0.0021611610862365114,2.0,3,auto,,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.4648209329947419,0.5474339957868328,0.44325363835252096,0.49032395248403393,0.4726552700788943,0.48369755793940483,0.035270986195983574,23
0.2364985466003418,0.005442112867270901,0.02248349189758301,0.0015603388862879878,2.0,3,auto,,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.47690076492751504,0.5523243145600102,0.4506005014581393,0.4824786500197719,0.45660886526753786,0.4837826192465949,0.036294600417395025,21
0.4587717533111572,0.022702401255193422,0.03633813858032227,0.0018055857893173287,2.0,3,auto,,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.46991633336649097,0.5402966052574987,0.43751099641808205,0.4883458377927503,0.4515626123030584,0.4775264770275761,0.03575030856300996,76
0.05403237342834473,0.0022196501249826654,0.01171269416809082,0.0015959691431401697,2.0,3,minority,1000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.2592253997992861,0.3050828453809034,0.24394282639902012,0.24036225192530902,0.233000234507683,0.25632271160244036,0.025837616041161388,817
0.17792911529541017,0.004545183571368903,0.020947265625,0.0013536443756683924,2.0,3,minority,1000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.30445762235709,0.25693009174541326,0.22720066029105915,0.2514907421712774,0.23468043374349085,0.2549519100616661,0.027010268609421895,828
0.34400439262390137,0.004672912431322845,0.02883458137512207,0.001506104283540651,2.0,3,minority,1000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.29593489508436277,0.25956473733491514,0.23301461377943125,0.24430922071688896,0.2289325479083957,0.25235120296479874,0.02424287054509823,846
0.05212798118591309,0.0014457006834040246,0.010858917236328125,0.0007461273622495447,2.0,3,minority,2000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.2674232825975525,0.29053130594906307,0.23090012586257563,0.23718042355785574,0.23888698494134125,0.25298442458167764,0.022602961858603977,843
0.1883833885192871,0.009444458431008242,0.025053739547729492,0.004186542975508856,2.0,3,minority,2000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.2705229685096455,0.30909010303675144,0.27631388196861906,0.2566070759690429,0.24618587385074603,0.271743980666961,0.021445048064844614,742
0.35520410537719727,0.0064352815019083544,0.02895674705505371,0.0021597955886459943,2.0,3,minority,2000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.26970597504559324,0.29752688601867805,0.28074939132150073,0.2598559852757538,0.2444793124672605,0.27046351002575725,0.01803606186223269,751
0.05359373092651367,0.002152126355102716,0.011362695693969726,0.00020645736229728782,2.0,3,minority,3000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.24406765060202876,0.290192907141102,0.20677556606433858,0.23249787863185153,0.219548398692437,0.23861648022635157,0.028652106049245896,904
0.18775601387023927,0.0030433239753795104,0.02299327850341797,0.003155526605996447,2.0,3,minority,3000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.26025042514886687,0.3108679665194713,0.23410255299258423,0.26324274589504715,0.2517258882889454,0.26403791576898306,0.025517613520245168,775
0.3486151695251465,0.005265856840805719,0.02946295738220215,0.002126799229070499,2.0,3,minority,3000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.2676440391601279,0.3075502311565923,0.28140089335586127,0.2586952754206525,0.2531992294138381,0.27369793370141443,0.019428020498793545,730
0.053462648391723634,0.0020425710961556954,0.01239933967590332,0.001588154168398949,2.0,3,minority,,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.20649474847491261,0.258737483130438,0.1714923215319562,0.2009556305067402,0.19418504841320916,0.20637304641145127,0.028763204629170966,940
0.19172210693359376,0.0028947797525033926,0.026050043106079102,0.001076859074880781,2.0,3,minority,,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.19007982568174087,0.2381082542248753,0.14988810170819447,0.20267783933028816,0.18649471930115957,0.1934497480492517,0.02841438254167257,957
0.3825064182281494,0.007117751193651315,0.03634309768676758,0.0023513437010960325,2.0,3,minority,,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.18608352431881842,0.23620193614208662,0.15656585557783018,0.20815279940119114,0.1881778576820231,0.19503639462438987,0.026358367449237734,951
0.07486371994018555,0.002644451671611003,0.011071395874023438,0.000913320073551669,2.0,3,not minority,1000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.4311440725394957,0.4692690117993455,0.4464839136878545,0.4279467393771479,0.42835353914625307,0.4406394553100193,0.01584941807259928,474
0.20497055053710939,0.0029174701142950345,0.020787620544433595,0.0009912347962291238,2.0,3,not minority,1000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.45851447469429085,0.45405983194822186,0.44251404122935445,0.39906662412059746,0.40663561965305833,0.43215811832910456,0.02460907412739815,571
0.3685158729553223,0.0042376002042108845,0.030240917205810548,0.002738632125118934,2.0,3,not minority,1000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4554197032450467,0.4496034047255572,0.4488963447131677,0.3994056175380666,0.38901702429637064,0.4284684189036418,0.02825391465229844,611
0.07718214988708497,0.002229524675395975,0.012717723846435547,0.0009156886966896387,2.0,3,not minority,2000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.4483509337082465,0.45516034977686676,0.46684516774948337,0.41890907380270026,0.4325620483655242,0.4443655146805643,0.016882529614367696,434
0.2058948516845703,0.004792621304819677,0.02199549674987793,0.0007089552168354638,2.0,3,not minority,2000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.47514062372914156,0.46065850276133985,0.450982773434207,0.41930303129974433,0.4191909691683249,0.4450551800785515,0.02243151592791073,425
0.36679391860961913,0.005126961319301648,0.029315185546875,0.0020483322109756097,2.0,3,not minority,2000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.4575177917680743,0.4624260026906045,0.4591940053760234,0.40474220728179294,0.400890156213259,0.4369540326659508,0.027944626355942893,512
0.07619843482971192,0.0032662593025398344,0.011847734451293945,0.0011853803953478514,2.0,3,not minority,3000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.43780842031637546,0.4816908240096398,0.4554157501456319,0.43848142163956993,0.4230103285761053,0.4472813489374644,0.0200321640580746,404
0.21055068969726562,0.012523938662320044,0.021110153198242186,0.0016175558257899702,2.0,3,not minority,3000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.4633019294776566,0.4491225481827992,0.44718691530469523,0.4292119452859518,0.4189221902815975,0.44154910570654005,0.01566212053915013,464
0.37842345237731934,0.00827016680826141,0.030843830108642577,0.0034534039421669173,2.0,3,not minority,3000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.4521861136422785,0.44956037076717503,0.42013720310571556,0.4229114786304632,0.4243574448469012,0.4338305221985067,0.014005909952382515,552
0.07790203094482422,0.0028671636183764102,0.011279773712158204,0.0005483233686499735,2.0,3,not minority,,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.4441670361141158,0.4853867468232097,0.4532293846335072,0.4592595103326338,0.43519018889306105,0.4554465733593055,0.017049442649934257,275
0.25359139442443845,0.012713645903826445,0.026751184463500978,0.002509119349347837,2.0,3,not minority,,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.4506360319811964,0.4810395204491291,0.45559607607687563,0.44624808892030665,0.4257568820069847,0.45185531988689853,0.017775077953194874,325
0.4906198024749756,0.027180550901133124,0.04090032577514648,0.005275658612134028,2.0,3,not minority,,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.4422823329064035,0.4741752460296147,0.4427789021915025,0.4552291115483863,0.42289650234449006,0.4474724190040794,0.016888747874326718,403
0.08921818733215332,0.010493527210940308,0.012781620025634766,0.0014446247873687631,2.0,3,all,1000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.45868317299650196,0.5108330674856577,0.46433608223825973,0.4947054285927327,0.4522805897365084,0.47616766820993217,0.022634597343114567,92
0.20904550552368165,0.006754629800051078,0.022870492935180665,0.005993478443386272,2.0,3,all,1000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.4778166886654367,0.45412992987228695,0.4212287343831861,0.4608962047936635,0.4279823568446557,0.4484107829118457,0.021021351281533877,389
0.3710300922393799,0.008757008037289774,0.027976465225219727,0.0013858217712455533,2.0,3,all,1000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4872011572091124,0.46406824863413515,0.4125832320024897,0.41756315420571866,0.41591151850415714,0.43946546211112264,0.0304668585115758,486
0.07962737083435059,0.002395313604245047,0.010803556442260743,0.001092177514563127,2.0,3,all,2000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.4735277197304349,0.5160124178257468,0.45836793552205135,0.4908956875160655,0.4630923339975662,0.480379218918373,0.021026635509655067,49
0.2027204990386963,0.004094550140880175,0.019754600524902344,0.0005046646201851371,2.0,3,all,2000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.48276924061287346,0.5173758419832886,0.4395231243958196,0.49388645767595185,0.42874311873447013,0.4724595566804807,0.033403023434378676,128
0.3749195098876953,0.01365551209648294,0.030702590942382812,0.0008028514610228684,2.0,3,all,2000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.4683569100240723,0.5098469465867461,0.4447219252740411,0.42592649458812243,0.42073719013228605,0.4539178933210536,0.032574798535049854,296
0.0818526268005371,0.00320735420970651,0.011317873001098632,0.001321212603803631,2.0,3,all,3000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.4505908934847851,0.5461298124973555,0.440669953483382,0.46104415308138974,0.45280913871542583,0.4702487902524677,0.03849191296377688,144
0.2104468822479248,0.004789174996481007,0.020269107818603516,0.0012389478976515271,2.0,3,all,3000,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.48583856270802384,0.5156871790856654,0.48092101205329807,0.4477870691603975,0.4489553962495742,0.47583784385139183,0.02539029123527803,98
0.384763765335083,0.008182102446683387,0.03077526092529297,0.0022775167771260443,2.0,3,all,3000,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.4725296591096121,0.5055309136860615,0.42829313052133966,0.4933845737567284,0.44529618182269676,0.46900689177928767,0.02884612128837464,166
0.08319253921508789,0.0030811737301578842,0.012698698043823241,0.0011022946039670135,2.0,3,all,,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.4648209329947419,0.5474339957868328,0.44325363835252096,0.49032395248403393,0.4726552700788943,0.48369755793940483,0.035270986195983574,23
0.2598111629486084,0.014211959949021821,0.02400040626525879,0.0016335591173307058,2.0,3,all,,"(1, 2)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.47690076492751504,0.5523243145600102,0.4506005014581393,0.4824786500197719,0.45660886526753786,0.4837826192465949,0.036294600417395025,21
0.4500861167907715,0.009987363824409519,0.03552122116088867,0.003287402166532636,2.0,3,all,,"(1, 3)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.46991633336649097,0.5402966052574987,0.43751099641808205,0.4883458377927503,0.4515626123030584,0.4775264770275761,0.03575030856300996,76
0.048104476928710935,0.0014937407500226507,0.0,0.0,2.0,3,"{1: 1000, 0: 500}",1000,"(1, 1)","{'nb__alpha': 2.0, 'smote__k_neighbors': 3, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
